,image_id,filepath,class_id,is_train,class_name,images_filepath,resized_path
8052,8053,138.Tree_Swallow/Tree_Swallow_0030_134942.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0030_134942.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0030_134942.jpg
8053,8054,138.Tree_Swallow/Tree_Swallow_0107_136223.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0107_136223.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0107_136223.jpg
8054,8055,138.Tree_Swallow/Tree_Swallow_0060_134961.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0060_134961.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0060_134961.jpg
8055,8056,138.Tree_Swallow/Tree_Swallow_0092_136236.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0092_136236.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0092_136236.jpg
8056,8057,138.Tree_Swallow/Tree_Swallow_0071_136749.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0071_136749.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0071_136749.jpg
8057,8058,138.Tree_Swallow/Tree_Swallow_0044_135984.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0044_135984.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0044_135984.jpg
8058,8059,138.Tree_Swallow/Tree_Swallow_0074_135219.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0074_135219.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0074_135219.jpg
8059,8060,138.Tree_Swallow/Tree_Swallow_0067_136244.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0067_136244.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0067_136244.jpg
8060,8061,138.Tree_Swallow/Tree_Swallow_0061_134712.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0061_134712.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0061_134712.jpg
8061,8062,138.Tree_Swallow/Tree_Swallow_0114_136265.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0114_136265.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0114_136265.jpg
8062,8063,138.Tree_Swallow/Tree_Swallow_0008_135352.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0008_135352.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0008_135352.jpg
8063,8064,138.Tree_Swallow/Tree_Swallow_0049_134740.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0049_134740.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0049_134740.jpg
8064,8065,138.Tree_Swallow/Tree_Swallow_0111_135253.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0111_135253.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0111_135253.jpg
8065,8066,138.Tree_Swallow/Tree_Swallow_0103_137272.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0103_137272.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0103_137272.jpg
8066,8067,138.Tree_Swallow/Tree_Swallow_0002_136792.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0002_136792.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0002_136792.jpg
8067,8068,138.Tree_Swallow/Tree_Swallow_0082_135006.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0082_135006.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0082_135006.jpg
8068,8069,138.Tree_Swallow/Tree_Swallow_0083_136800.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0083_136800.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0083_136800.jpg
8069,8070,138.Tree_Swallow/Tree_Swallow_0109_135272.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0109_135272.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0109_135272.jpg
8070,8071,138.Tree_Swallow/Tree_Swallow_0066_135788.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0066_135788.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0066_135788.jpg
8071,8072,138.Tree_Swallow/Tree_Swallow_0016_135549.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0016_135549.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0016_135549.jpg
8072,8073,138.Tree_Swallow/Tree_Swallow_0039_135038.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0039_135038.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0039_135038.jpg
8073,8074,138.Tree_Swallow/Tree_Swallow_0064_136322.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0064_136322.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0064_136322.jpg
8074,8075,138.Tree_Swallow/Tree_Swallow_0105_134648.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0105_134648.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0105_134648.jpg
8075,8076,138.Tree_Swallow/Tree_Swallow_0015_134790.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0015_134790.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0015_134790.jpg
8076,8077,138.Tree_Swallow/Tree_Swallow_0037_134647.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0037_134647.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0037_134647.jpg
8077,8078,138.Tree_Swallow/Tree_Swallow_0087_137354.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0087_137354.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0087_137354.jpg
8078,8079,138.Tree_Swallow/Tree_Swallow_0020_136587.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0020_136587.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0020_136587.jpg
8079,8080,138.Tree_Swallow/Tree_Swallow_0035_136589.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0035_136589.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0035_136589.jpg
8080,8081,138.Tree_Swallow/Tree_Swallow_0113_136849.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0113_136849.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0113_136849.jpg
8081,8082,138.Tree_Swallow/Tree_Swallow_0095_135829.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0095_135829.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0095_135829.jpg
8082,8083,138.Tree_Swallow/Tree_Swallow_0017_135062.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0017_135062.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0017_135062.jpg
8083,8084,138.Tree_Swallow/Tree_Swallow_0115_135832.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0115_135832.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0115_135832.jpg
8084,8085,138.Tree_Swallow/Tree_Swallow_0108_135068.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0108_135068.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0108_135068.jpg
8085,8086,138.Tree_Swallow/Tree_Swallow_0090_135325.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0090_135325.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0090_135325.jpg
8086,8087,138.Tree_Swallow/Tree_Swallow_0075_136081.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0075_136081.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0075_136081.jpg
8087,8088,138.Tree_Swallow/Tree_Swallow_0091_136870.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0091_136870.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0091_136870.jpg
8088,8089,138.Tree_Swallow/Tree_Swallow_0019_137073.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0019_137073.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0019_137073.jpg
8089,8090,138.Tree_Swallow/Tree_Swallow_0043_136878.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0043_136878.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0043_136878.jpg
8090,8091,138.Tree_Swallow/Tree_Swallow_0023_135345.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0023_135345.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0023_135345.jpg
8091,8092,138.Tree_Swallow/Tree_Swallow_0004_135411.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0004_135411.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0004_135411.jpg
8092,8093,138.Tree_Swallow/Tree_Swallow_0050_135104.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0050_135104.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0050_135104.jpg
8093,8094,138.Tree_Swallow/Tree_Swallow_0058_134987.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0058_134987.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0058_134987.jpg
8094,8095,138.Tree_Swallow/Tree_Swallow_0042_136401.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0042_136401.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0042_136401.jpg
8095,8096,138.Tree_Swallow/Tree_Swallow_0062_137426.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0062_137426.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0062_137426.jpg
8096,8097,138.Tree_Swallow/Tree_Swallow_0110_136921.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0110_136921.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0110_136921.jpg
8097,8098,138.Tree_Swallow/Tree_Swallow_0029_134882.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0029_134882.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0029_134882.jpg
8098,8099,138.Tree_Swallow/Tree_Swallow_0127_135912.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0127_135912.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0127_135912.jpg
8099,8100,138.Tree_Swallow/Tree_Swallow_0056_135079.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0056_135079.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0056_135079.jpg
8100,8101,138.Tree_Swallow/Tree_Swallow_0069_135148.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0069_135148.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0069_135148.jpg
8101,8102,138.Tree_Swallow/Tree_Swallow_0013_135923.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0013_135923.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0013_135923.jpg
8102,8103,138.Tree_Swallow/Tree_Swallow_0041_136439.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0041_136439.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0041_136439.jpg
8103,8104,138.Tree_Swallow/Tree_Swallow_0102_135061.jpg,138,1,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0102_135061.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0102_135061.jpg
8104,8105,138.Tree_Swallow/Tree_Swallow_0073_134997.jpg,138,0,138.Tree_Swallow,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0073_134997.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\138.Tree_Swallow/Tree_Swallow_0073_134997.jpg
8105,8106,139.Scarlet_Tanager/Scarlet_Tanager_0116_138242.jpg,139,0,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0116_138242.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0116_138242.jpg
8106,8107,139.Scarlet_Tanager/Scarlet_Tanager_0093_138250.jpg,139,1,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0093_138250.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0093_138250.jpg
8107,8108,139.Scarlet_Tanager/Scarlet_Tanager_0121_138255.jpg,139,0,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0121_138255.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0121_138255.jpg
8108,8109,139.Scarlet_Tanager/Scarlet_Tanager_0129_137745.jpg,139,0,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0129_137745.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0129_137745.jpg
8109,8110,139.Scarlet_Tanager/Scarlet_Tanager_0113_138262.jpg,139,1,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0113_138262.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0113_138262.jpg
8110,8111,139.Scarlet_Tanager/Scarlet_Tanager_0068_137758.jpg,139,0,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0068_137758.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0068_137758.jpg
8111,8112,139.Scarlet_Tanager/Scarlet_Tanager_0086_138272.jpg,139,1,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0086_138272.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0086_138272.jpg
8112,8113,139.Scarlet_Tanager/Scarlet_Tanager_0110_138274.jpg,139,1,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0110_138274.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0110_138274.jpg
8113,8114,139.Scarlet_Tanager/Scarlet_Tanager_0089_138281.jpg,139,1,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0089_138281.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0089_138281.jpg
8114,8115,139.Scarlet_Tanager/Scarlet_Tanager_0042_138287.jpg,139,1,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0042_138287.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0042_138287.jpg
8115,8116,139.Scarlet_Tanager/Scarlet_Tanager_0119_138291.jpg,139,1,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0119_138291.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0119_138291.jpg
8116,8117,139.Scarlet_Tanager/Scarlet_Tanager_0018_138294.jpg,139,1,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0018_138294.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0018_138294.jpg
8117,8118,139.Scarlet_Tanager/Scarlet_Tanager_0099_137783.jpg,139,0,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0099_137783.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0099_137783.jpg
8118,8119,139.Scarlet_Tanager/Scarlet_Tanager_0014_138298.jpg,139,0,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0014_138298.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0014_138298.jpg
8119,8120,139.Scarlet_Tanager/Scarlet_Tanager_0120_138344.jpg,139,1,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0120_138344.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0120_138344.jpg
8120,8121,139.Scarlet_Tanager/Scarlet_Tanager_0060_138384.jpg,139,1,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0060_138384.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0060_138384.jpg
8121,8122,139.Scarlet_Tanager/Scarlet_Tanager_0050_137874.jpg,139,0,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0050_137874.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0050_137874.jpg
8122,8123,139.Scarlet_Tanager/Scarlet_Tanager_0040_137885.jpg,139,1,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0040_137885.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0040_137885.jpg
8123,8124,139.Scarlet_Tanager/Scarlet_Tanager_0012_138410.jpg,139,0,139.Scarlet_Tanager,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0012_138410.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\139.Scarlet_Tanager/Scarlet_Tanager_0012_138410.jpg
